id,query,language,difficulty,partition,challenge_type,source_seed_id,semantic_cluster_id,transformation_types,ontology,target_mode,targets,acceptable_target_sets,validation_status,deterministic_issues,catalog_collision,reviewer_decision,reviewer_notes
vir-v2-challenge-multi-042,做一套两张配套视觉：第一张是原神璃月角色的九宫格角色海报，第二张是办公室同事 MBTI 十六型的MBTI 十六型角色图。 用竖版 4:5 排版。,zh,high,challenge,multi_intent,,vir-v2-multi-template-fandom-character-grid-poster-template-mbti-generic,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""fandom or themed character ensemble + MBTI types or MBTI-mapped character set"",""information_type"":""character collection and showcase + personality classification and behavior comparison"",""style_layout"":""vertical cinematic character grid poster + labeled cartoon multi-character chart""}",multi,"[""template-fandom-character-grid-poster"",""template-mbti-generic""]",[],needs_review,[],,,
vir-v2-challenge-multi-043,"Create two coordinated visuals: a popular-science knowledge card for plate tectonics for children, and a traditional craft infographic for blue calico dyeing. Use a vertical 4:5 layout.",en,medium,challenge,multi_intent,,vir-v2-multi-template-education-card-template-intangible-heritage,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""general educational topic + traditional heritage craft"",""information_type"":""accessible explanation and key facts + history, process, meaning, and preservation"",""style_layout"":""modular 3:4 knowledge card infographic + dense A3 heritage information board""}",multi,"[""template-education-card"",""template-intangible-heritage""]",[],needs_review,[],,,
vir-v2-challenge-multi-044,做 two coordinated visuals：a nine-character cast grid for comic book superheroes，再做 a personality pairing comparison for ENFP and INFJ compatibility。 用 vertical 4:5 layout。,mixed,high,challenge,multi_intent,,vir-v2-multi-template-fandom-character-grid-poster-template-mbti-personality-compatibility-infographic,"[""multi_intent"",""code_switch"",""paired_artifacts""]","{""subject_event"":""fandom or themed character ensemble + pair of MBTI personality types"",""information_type"":""character collection and showcase + relationship compatibility comparison"",""style_layout"":""vertical cinematic character grid poster + cute dual-character comparison infographic""}",multi,"[""template-fandom-character-grid-poster"",""template-mbti-personality-compatibility-infographic""]",[],needs_review,[],,,
vir-v2-challenge-multi-045,先做海岸风浴室的室内设计情绪板，再配一张符合护照标准的本人证件照。 用竖版 4:5 排版。,zh,high,challenge,supported_plus_unsupported,,vir-v2-multi-template-interior-design-mood-board-generator-template-product-poster,"[""multi_intent"",""multi_clause"",""supported_plus_unsupported""]","{""subject_event"":""interior space design + identity portrait"",""information_type"":""style and material inspiration + unsupported portrait creation"",""style_layout"":""interior mood board + official photo""}",multi,"[""template-interior-design-mood-board-generator""]",[],needs_review,[],,,
vir-v2-challenge-multi-046,"Create two coordinated visuals: a cozy watercolor lifestyle guide for spring journaling habits, and a lifestyle product advertisement for aroma diffuser. Use a vertical 4:5 layout.",en,medium,challenge,multi_intent,,vir-v2-multi-template-lifestyle-watercolor-infographic-template-product-poster,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""cozy everyday lifestyle + small home or lifestyle product"",""information_type"":""tips, habits, or aesthetic inspiration + promotion and feature highlighting"",""style_layout"":""warm watercolor infographic poster + warm single-product advertising poster""}",multi,"[""template-lifestyle-watercolor-infographic"",""template-product-poster""]",[],needs_review,[],,,
vir-v2-challenge-multi-047,做 two coordinated visuals：a cookbook-style visual guide for Vietnamese spring rolls，再做 a classroom vocabulary grid for English-Korean kitchen tools。 用 vertical 4:5 layout。,mixed,high,challenge,multi_intent,,vir-v2-multi-template-recipe-template-vocabulary,"[""multi_intent"",""code_switch"",""paired_artifacts""]","{""subject_event"":""named dish + language vocabulary on a chosen topic"",""information_type"":""ingredients and cooking instructions + bilingual vocabulary learning"",""style_layout"":""food-photography recipe poster + illustrated card grid or visual guide""}",multi,"[""template-recipe"",""template-vocabulary""]",[],needs_review,[],,,
vir-v2-challenge-multi-048,做一套两张配套视觉：第一张是桫椤的物种科普信息图，第二张是英日天气词汇的双语词汇海报。 用竖版 4:5 排版。,zh,high,challenge,multi_intent,,vir-v2-multi-template-species-science-template-vocabulary,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""single plant or animal species + language vocabulary on a chosen topic"",""information_type"":""scientific facts, anatomy, habitat, and conservation + bilingual vocabulary learning"",""style_layout"":""central-species modular science infographic + illustrated card grid or visual guide""}",multi,"[""template-species-science"",""template-vocabulary""]",[],needs_review,[],,,
vir-v2-challenge-multi-049,"Create two coordinated visuals: a popular-science knowledge card for how interest rates affect us, and an illustrated field-guide card for red-crowned crane. Use a vertical 4:5 layout.",en,medium,challenge,multi_intent,,vir-v2-multi-template-education-card-template-species-science,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""general educational topic + single plant or animal species"",""information_type"":""accessible explanation and key facts + scientific facts, anatomy, habitat, and conservation"",""style_layout"":""modular 3:4 knowledge card infographic + central-species modular science infographic""}",multi,"[""template-education-card"",""template-species-science""]",[],needs_review,[],,,
vir-v2-challenge-multi-050,先做 bamboo weaving heritage 的非遗科普展板，plus a biometric passport photo of me。 用 vertical 4:5 layout。,mixed,high,challenge,supported_plus_unsupported,,vir-v2-multi-template-intangible-heritage-template-travel,"[""multi_intent"",""code_switch"",""supported_plus_unsupported""]","{""subject_event"":""traditional heritage craft + identity portrait"",""information_type"":""history, process, meaning, and preservation + unsupported portrait creation"",""style_layout"":""dense A3 heritage information board + official photo""}",multi,"[""template-intangible-heritage""]",[],needs_review,[],,,
vir-v2-challenge-multi-051,做一套两张配套视觉：第一张是爱因斯坦的人生原则的名人原则信息图，第二张是足球位置 MBTI的MBTI 十六型角色图。 用竖版 4:5 排版。,zh,high,challenge,multi_intent,,vir-v2-multi-template-figure-principles-infographic-template-mbti-generic,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""single famous or historical person + MBTI types or MBTI-mapped character set"",""information_type"":""life principles, habits, and lessons + personality classification and behavior comparison"",""style_layout"":""portrait-led educational principles infographic + labeled cartoon multi-character chart""}",multi,"[""template-figure-principles-infographic"",""template-mbti-generic""]",[],needs_review,[],,,
vir-v2-challenge-multi-052,"Create two coordinated visuals: an interior mood board for warm minimalist bedroom, and a self-care infographic for screen-free weekend ideas. Use a vertical 4:5 layout.",en,medium,challenge,multi_intent,,vir-v2-multi-template-interior-design-mood-board-generator-template-lifestyle-watercolor-infographic,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""interior space design + cozy everyday lifestyle"",""information_type"":""style and material inspiration + tips, habits, or aesthetic inspiration"",""style_layout"":""interior mood board + warm watercolor infographic poster""}",multi,"[""template-interior-design-mood-board-generator"",""template-lifestyle-watercolor-infographic""]",[],needs_review,[],,,
vir-v2-challenge-multi-053,做 two coordinated visuals：a nine-character cast grid for classic anime protagonists，再做 a portrait-led habits poster for Steve Jobs on focus and design。 用 vertical 4:5 layout。,mixed,high,challenge,multi_intent,,vir-v2-multi-template-fandom-character-grid-poster-template-figure-principles-infographic,"[""multi_intent"",""code_switch"",""paired_artifacts""]","{""subject_event"":""fandom or themed character ensemble + single famous or historical person"",""information_type"":""character collection and showcase + life principles, habits, and lessons"",""style_layout"":""vertical cinematic character grid poster + portrait-led educational principles infographic""}",multi,"[""template-fandom-character-grid-poster"",""template-figure-principles-infographic""]",[],needs_review,[],,,
vir-v2-challenge-multi-054,做一套两张配套视觉：第一张是暖光台灯的温馨产品海报，第二张是麻婆豆腐的食谱海报。 用竖版 4:5 排版。,zh,high,challenge,multi_intent,,vir-v2-multi-template-product-poster-template-recipe,"[""multi_intent"",""multi_clause"",""paired_artifacts""]","{""subject_event"":""small home or lifestyle product + named dish"",""information_type"":""promotion and feature highlighting + ingredients and cooking instructions"",""style_layout"":""warm single-product advertising poster + food-photography recipe poster""}",multi,"[""template-product-poster"",""template-recipe""]",[],needs_review,[],,,
